'Broken',5.910734221339226
'Broken',9.41073427349329
'Broken',9.91073428094387
'Broken',11.010734297335148
'Broken',9.329641740769148
'Broken',12.729641791433096
'Broken',13.029641795903444
'Broken',14.029641810804605
'Broken',8.835189439356327
'Broken',9.53518944978714
'Broken',9.585189450532198
'Broken',9.635189451277256
'Broken',10.28518946096301
'Broken',10.335189461708069
'Solid',58.43519017845392
'Solid',58.73519018292427
'Solid',58.83519018441439
'Solid',59.08519018813968
'Broken',106.3851908929646
'Solid',106.43519089370966
'Broken',106.83519089967012
'Broken',107.08519090339541
'Solid',107.13519090414047
'Broken',107.23519090563059
'Broken',107.38519090786576
'Solid',107.43519090861082
'Broken' and 'Solid',107.53519091010094
'Broken',107.73519091308117
'Broken',107.9351909160614
'Broken',108.13519091904163
'Solid',456.9851961173117
'Solid',457.18519612029195
'Solid',457.28519612178206
'Solid',457.43519612401724
'Broken',457.4851961247623
'Solid',457.7351961284876
'Solid',457.8351961299777
'Solid',458.23519613593817
'Broken',9.380215097218752
'Broken',11.580215130001307
'Broken',11.880215134471655
'Broken',11.930215135216713
'Broken',12.980215150862932
'Broken',11.025033812969923
'Broken',11.925033826380968
'Broken',11.975033827126026
'Broken',12.775033839046955
'Broken',8.805669210851192
'Broken',9.555669222027063
'Broken',9.605669222772121
'Broken',10.305669233202934
'Broken',10.355669233947992
'Solid',58.455669950693846
'Solid',58.755669955164194
'Solid',58.85566995665431
'Solid',59.1056699603796
'Broken',8.85265676304698
'Broken',9.60265677422285
'Broken',9.652656774967909
'Broken',10.352656785398722
'Broken',10.40265678614378
'Solid',58.50265750288963
'Solid',58.80265750735998
'Solid',58.9026575088501
'Solid',59.15265751257539
'Broken',106.45265821740031
'Solid',106.50265821814537
'Broken',106.90265822410583
'Broken',107.15265822783113
'Solid',107.20265822857618
'Broken',107.3026582300663
'Broken',107.45265823230147
'Solid',107.55265823379159
'Broken' and 'Solid',107.60265823453665
'Broken',107.80265823751688
'Broken',108.00265824049711
'Broken',108.15265824273229
'Solid',333.0026615932584
'Solid',333.1026615947485
'Solid',333.3526615984738
'Broken',333.4526615999639
'Solid',457.00266344100237
'Solid',457.40266344696283
'Solid',457.7026634514332
'Solid',457.75266345217824
'Solid',457.85266345366836
'Solid',458.10266345739365
'Broken',8.970072943717241
'Broken',12.170072991400957
'Broken',12.37007299438119
'Broken',13.37007300928235
